,open,high,low,close,volume
202010141530,86500,86500,86500,86500,188675
202010141520,86700,86900,86500,86500,40288
202010141515,86500,86700,86400,86600,32669
202010141510,86600,86600,86300,86400,31243
202010141505,86500,86600,86400,86600,24437
202010141500,86700,86800,86400,86500,34362
202010141455,86500,86800,86500,86700,43824
202010141450,86400,86700,86300,86500,41766
202010141445,86700,86700,86100,86400,102321
202010141440,86800,86900,86600,86600,27735
202010141435,86900,86900,86600,86800,36314
202010141430,87000,87000,86700,86900,28516
202010141425,86700,87000,86600,87000,39198
202010141420,86800,86800,86600,86700,28185
202010141415,86700,86800,86600,86700,28816
202010141410,86900,86900,86600,86700,22040
202010141405,86900,87000,86800,86900,18108
202010141400,86900,86900,86600,86800,38378
202010141355,87000,87000,86700,86900,32850
202010141350,86900,87100,86800,86900,38824
202010141345,87200,87300,86900,87000,83992
202010141340,87100,87400,87100,87200,24311
202010141335,87400,87400,87100,87200,38954
202010141330,87500,87500,87300,87400,16090
202010141325,87400,87500,87300,87500,22800
202010141320,87800,87800,87300,87400,33021
202010141315,87800,87900,87700,87800,17581
202010141310,87800,87900,87600,87700,33018
202010141305,88000,88000,87800,87800,14614
202010141300,87900,88000,87800,88000,21361
202010141255,87800,88000,87700,88000,59869
202010141250,87700,87800,87700,87800,18119
202010141245,87700,87800,87600,87800,14589
202010141240,87700,87800,87600,87700,17155
202010141235,87700,87800,87600,87700,12461
202010141230,87700,87800,87500,87700,27103
202010141225,87700,87800,87600,87700,14026
202010141220,87500,87800,87400,87700,41263
202010141215,87400,87500,87400,87500,6322
202010141210,87400,87600,87300,87400,14026
202010141205,87400,87500,87300,87400,12405
202010141200,87500,87500,87300,87400,16596
202010141155,87500,87600,87400,87500,13239
202010141150,87500,87600,87400,87600,13222
202010141145,87600,87600,87400,87500,16401
202010141140,87400,87600,87400,87600,13913
202010141135,87500,87600,87400,87500,12041
202010141130,87400,87600,87400,87600,14547
202010141125,87300,87500,87200,87500,14453
202010141120,87400,87400,87200,87300,14975
202010141115,87200,87400,87200,87400,14964
202010141110,87200,87300,87200,87200,11889
202010141105,87300,87400,87200,87200,23537
202010141100,87400,87500,87200,87300,32623
202010141055,87400,87500,87300,87400,20919
202010141050,87600,87700,87400,87500,15354
202010141045,87600,87800,87500,87600,21606
202010141040,87500,87700,87400,87500,18876
202010141035,87200,87500,87100,87500,36871
202010141030,87400,87500,87100,87200,25142
202010141025,87700,87700,87400,87500,32908
202010141020,87900,88000,87700,87700,32282
202010141015,87800,88000,87700,87900,48704
202010141010,87900,88000,87700,87800,36000
202010141005,87600,87900,87500,87900,45227
202010141000,87500,87600,87300,87600,36296
202010140955,87100,87500,87000,87500,74555
202010140950,87300,87400,87000,87100,64509
202010140945,87600,87600,87100,87300,66743
202010140940,87800,87900,87400,87500,100339
202010140935,88100,88100,87800,87900,26717
202010140930,88100,88200,87900,88100,39346
202010140925,88200,88300,87900,88100,54928
202010140920,88600,88800,88000,88200,76200
202010140915,87900,88600,87800,88600,60490
202010140910,88800,88900,87700,87900,121224
202010140905,88000,88900,87300,88800,306701
202010131530,88200,88200,88200,88200,252042
202010131520,88500,88500,88200,88200,94545
202010131515,88900,88900,88200,88400,153116
202010131510,88600,89000,88500,88900,247839
202010131505,88400,88600,88200,88600,165746
202010131500,88000,88500,88000,88300,299134
202010131455,87900,88100,87800,88000,317709
202010131450,87900,87900,87800,87900,98283
202010131445,87800,87900,87700,87900,145707
202010131440,87600,87800,87500,87800,109980
202010131435,87700,87800,87500,87500,91214
202010131430,87500,87800,87400,87700,287106
202010131425,87200,87500,87100,87400,153129
202010131420,87000,87200,87000,87200,51804
202010131415,87000,87200,86900,87100,99538
202010131410,86900,87100,86900,87000,81452
202010131405,86900,87000,86900,87000,70464
202010131400,87400,87400,86900,87000,100973
202010131355,87000,87400,86900,87300,354737
202010131350,86700,87000,86600,87000,227520
