,open,high,low,close,volume
202010141530,77300,77300,77300,77300,1795
202010141520,77400,77500,77300,77300,930
202010141515,77500,77600,77400,77400,458
202010141510,77300,77400,77300,77400,350
202010141505,77400,77500,77300,77400,519
202010141500,77300,77500,77200,77400,494
202010141455,77200,77400,77200,77400,446
202010141450,77200,77400,77000,77200,3211
202010141445,77500,77500,77200,77300,970
202010141440,77400,77600,77300,77400,1381
202010141435,77800,77800,77400,77500,1217
202010141430,77700,77900,77600,77800,847
202010141425,77700,77800,77600,77600,799
202010141420,77800,77900,77600,77600,1760
202010141415,77800,77900,77700,77900,573
202010141410,77900,78000,77800,77800,464
202010141405,78000,78000,77800,77900,277
202010141400,78000,78000,77800,77800,376
202010141355,77900,78200,77800,78100,439
202010141350,77900,78100,77900,77900,318
202010141345,78200,78200,77900,77900,338
202010141340,78000,78200,78000,78200,371
202010141335,78100,78100,77900,78000,342
202010141330,78200,78200,77900,78100,571
202010141325,78000,78200,78000,78100,426
202010141320,78300,78300,78000,78100,333
202010141315,78200,78200,78100,78200,353
202010141310,78100,78200,78100,78200,429
202010141305,78200,78200,78100,78100,469
202010141300,78100,78200,78000,78200,404
202010141255,78200,78200,78100,78100,289
202010141250,78100,78200,78100,78200,331
202010141245,78200,78200,78100,78200,247
202010141240,78100,78200,78000,78000,618
202010141235,78000,78100,78000,78100,289
202010141230,78100,78100,77900,77900,388
202010141225,78000,78100,78000,78000,349
202010141220,77900,78100,77800,78000,389
202010141215,78100,78100,77800,77800,376
202010141210,78100,78100,77900,78100,398
202010141205,78000,78100,77900,78000,427
202010141200,78000,78000,77900,78000,307
202010141155,78000,78100,77900,78000,282
202010141150,77900,78000,77900,78000,658
202010141145,78000,78000,77900,78000,241
202010141140,78000,78100,77800,77900,646
202010141135,77900,78100,77900,78100,1451
202010141130,78100,78100,77800,77800,487
202010141125,78100,78100,78000,78000,554
202010141120,77900,78000,77900,78000,970
202010141115,77900,78000,77800,77900,196
202010141110,77900,77900,77800,77800,575
202010141105,77800,77900,77800,77900,840
202010141100,77900,78000,77800,77900,904
202010141055,77900,78000,77800,77900,609
202010141050,78000,78000,77900,77900,670
202010141045,78000,78000,77800,78000,583
202010141040,77900,78000,77800,78000,1517
202010141035,78100,78200,77900,77900,1479
202010141030,78200,78200,78100,78100,760
202010141025,78100,78200,78000,78200,596
202010141020,78200,78200,78000,78100,354
202010141015,78100,78200,78000,78200,1243
202010141010,78200,78200,78100,78100,326
202010141005,77900,78300,77900,78100,1848
202010141000,77800,78000,77800,77900,1164
202010140955,77800,77900,77600,77800,1349
202010140950,77700,77900,77700,77800,849
202010140945,77900,78000,77800,77800,631
202010140940,78200,78200,77700,77700,1362
202010140935,78300,78300,78100,78200,780
202010140930,78400,78400,78300,78300,1469
202010140925,78300,78400,78200,78300,1056
202010140920,77900,78300,77700,78300,4844
202010140915,77700,78000,77700,77900,632
202010140910,78000,78100,77700,77800,2046
